player_id,player_name,player_display_name,position,position_group,headshot_url,season,week,season_type,game_id,team,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,fantasy_points,fantasy_points_ppr,air_yards,player_week_targets,player_week_receptions,player_week_catch_rate,player_week_adot,player_week_target_share,current_season_games_entering,career_targets_entering,player_week_target_share_last_4,player_week_target_share_last_8,player_week_catch_rate_last_4,player_week_catch_rate_last_8,player_week_adot_last_4,player_week_adot_last_8,targets_last_4,targets_last_8,receptions_last_4,receptions_last_8,prior_targets,prior_season_catch_rate,sample_tier,route_position_factor,estimated_routes,route_proxy_status,position_avg_catch_rate,base_catch_rate_blend,projected_catch_rate,projected_target_share,projected_team_plays,projected_team_pass_attempts,projected_team_rush_attempts,projected_pass_rate,projected_rush_rate,projected_team_tds_placeholder,opponent_receptions_allowed_adjustment,opponent_adjustment_status,quality_flags,confidence_score,confidence_bucket,player_history_seasons,history_depth_bucket,history_start_season,history_end_season,max_training_season,max_training_week,target_season,target_week,projection_mode,leakage_check,leakage_status,career_carries_entering,career_rushing_yards_entering,career_games_entering_rush,career_ypc_entering,career_carries_per_game_entering,carries_last_4,rushing_yards_last_4,rush_games_last_4,recent_carries_per_game,recent_ypc_last_4,prior_carries,prior_season_ypc,prior_season_carries_per_game,position_avg_ypc,position_avg_carries_per_game,projected_carries,projected_yards_per_carry,rushing_yards_sample_flag,current_team_verified,team_verify_flag,team_source,team_context_note,projected_rushing_yards_raw,calibration_bucket,calibration_multiplier,projected_rushing_yards_calibrated,projected_rushing_yards,is_prop_candidate,usage_status,overall_rank,team_rank,position_rank,actual_rushing_yards,scoreable
00-0033897,J.Mixon,Joe Mixon,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf",2024,6,REG,,HOU,NE,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,13,102,1,0,0,3,2.836192892980762,0,2.0,3.0,30.0,1,0,0,7,28,2,2.503012154076714,0,4.285714285714286,0.0967741935483871,0.0264150943396226,0.1636518563603164,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,25.200000000000003,27.200000000000003,0.0,3.0,2.0,0.6666666666666666,0.0,0.0967741935483871,2,72.0,0.1110734616427216,0.1210603794700094,0.7749999999999999,0.775892857142857,0.0,0.0,3.5,4.0,2.75,3.125,64.0,0.8125,PRIOR_HEAVY,0.38,16.920588485702673,ROUTE_PROXY_UNVALIDATED,0.8344370860927153,0.8115811258278147,0.9075811258278148,0.0622556804212512,64.75,42.25,22.5,0.6525096525096525,0.3474903474903475,1.75,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,75,Medium,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,296.0,1218.0,19.0,4.114864864864865,15.578947368421051,74.0,360.0,4.0,18.5,4.864864864864865,257.0,4.023346303501945,15.117647058823527,4.262463400351357,7.673756740563212,13.371999556657832,4.129916927739969,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",55.22524732677254,40-60,1.024818045751556,56.59583004156938,55.22524732677254,True,HISTORICAL TEST ONLY,12,1,12,102,True
00-0036893,N.Harris,Najee Harris,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/grfxgbvqnzz40r7rdtvk",2024,6,REG,,PIT,LV,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,14,106,1,0,0,4,3.662097165361047,0,2.0,2.0,16.0,0,0,0,7,9,1,0.5415101344697177,0,2.2857142857142856,0.0869565217391304,0.0308370044052863,0.152020685692396,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,18.200000000000003,20.200000000000003,0.0,2.0,2.0,1.0,0.0,0.0869565217391304,5,58.0,0.1342061276537083,0.1195851212431221,0.75,0.738095238095238,0.0,0.0,3.75,3.125,2.75,2.375,41.0,0.7560975609756098,CURRENT_BLEND,0.38,13.756874997584829,ROUTE_PROXY_UNVALIDATED,0.8344370860927153,0.7732434178646423,0.8692434178646423,0.0900946071672346,62.0,31.25,30.75,0.5040322580645161,0.4959677419354839,2.0,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED,90,High,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,349.0,1342.0,23.0,3.845272206303725,15.173913043478262,62.0,200.0,4.0,15.5,3.225806451612903,267.0,4.01498127340824,14.833333333333334,4.262463400351357,7.673756740563212,14.435129297244726,3.781409332490203,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",54.585132640303954,40-60,1.024818045751556,55.93982895952578,54.585132640303954,True,HISTORICAL TEST ONLY,13,1,13,106,True
00-0038542,B.Robinson,Bijan Robinson,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rjaf9auhx3lrktzgwpfb",2024,6,REG,,ATL,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,15,95,2,0,0,6,6.756614094192628,0,3.0,4.0,10.0,0,0,0,-9,19,0,-1.9035107510862872,0,-1.1111111111111112,0.1379310344827586,-0.0494505494505494,0.1722811671087533,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,22.5,25.5,0.0,4.0,3.0,0.75,0.0,0.1379310344827586,5,105.0,0.1049226203891518,0.1637344879439365,0.95,0.890625,0.0,0.0,3.5,5.125,3.25,4.375,86.0,0.6744186046511628,CURRENT_BLEND,0.38,15.666935140301858,ROUTE_PROXY_UNVALIDATED,0.8344370860927153,0.8246557831510859,0.920655783151086,0.0754528535349564,61.75,40.25,21.5,0.6518218623481782,0.3481781376518219,2.25,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED,90,High,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,281.0,1261.0,22.0,4.487544483985765,12.772727272727272,49.0,217.0,4.0,12.25,4.428571428571429,214.0,4.5607476635514015,12.588235294117649,4.262463400351357,7.673756740563212,11.989167117906588,4.461711517664275,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",53.492205017165624,40-60,1.024818045751556,54.81977700863326,53.492205017165624,True,HISTORICAL TEST ONLY,14,1,14,95,True
00-0037525,J.Mason,Jordan Mason,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ixykwytfrfz1cdxlhj5w",2024,6,REG,,SF,SEA,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,9,73,0,0,0,2,2.4182561931665987,0,1.0,2.0,9.0,0,0,0,6,7,0,0.1447174287168309,0,1.5,0.074074074074074,0.0288461538461538,0.1313034188034188,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,8.200000000000001,9.2,0.0,2.0,1.0,0.5,0.0,0.074074074074074,5,12.0,0.0602697649572649,0.0394452273062186,0.9166666666666666,0.9444444444444444,0.0,0.0,1.75,1.125,1.5,1.0,4.0,0.75,CURRENT_BLEND,0.38,10.177765506097858,ROUTE_PROXY_UNVALIDATED,0.8344370860927153,0.8377759381898455,0.9337759381898456,0.053126425819013,63.75,34.5,29.25,0.5411764705882353,0.4588235294117647,2.0,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED,90,High,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,145.0,742.0,21.0,5.117241379310345,6.904761904761905,77.0,389.0,4.0,19.25,5.051948051948052,40.0,5.15,2.5,4.262463400351357,7.673756740563212,10.378089959770609,4.980902201499188,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",51.69225112797805,40-60,1.024818045751556,52.97515178147313,51.69225112797805,True,HISTORICAL TEST ONLY,15,1,15,73,True
00-0036973,T.Etienne,Travis Etienne,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gc0iljgj34piecyfueyd",2024,6,REG,,JAX,CHI,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,3,-1,0,0,0,0,-2.1532756134402007,0,0.0,1.0,0.0,0,0,0,5,0,0,-0.470207039732486,0,0.0,0.0285714285714285,0.0163398692810457,0.0542950513538748,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,-0.1,-0.1,0.0,1.0,0.0,0.0,0.0,0.0285714285714285,5,95.0,0.1382235343632402,0.1265335847038311,0.6934523809523809,0.7842261904761905,0.0,0.0,4.75,4.125,3.5,3.25,73.0,0.7945205479452054,CURRENT_BLEND,0.38,17.088582244024675,ROUTE_PROXY_UNVALIDATED,0.8344370860927153,0.7640724156849532,0.8600724156849532,0.0921033105220006,59.5,38.25,21.25,0.6428571428571429,0.3571428571428571,2.0,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED,90,High,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,320.0,1239.0,22.0,3.871875,14.545454545454543,41.0,187.0,4.0,10.25,4.560975609756097,267.0,3.775280898876405,15.705882352941176,4.262463400351357,7.673756740563212,12.546252679403915,4.103385507586275,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",51.48211141918149,40-60,1.024818045751556,52.75979681576945,51.48211141918149,True,HISTORICAL TEST ONLY,16,1,16,-1,True
00-0034796,L.Jackson,Lamar Jackson,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cruqs6qpbykh7a2whd7p",2024,6,REG,,BAL,WAS,20,26,323,1,1,2,-15,0,0,257,149,16,11.00163137748456,15.832777500152588,0,1.2568093385214008,11,40,0,0,0,4,-3.476427427725288,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,18.92,18.92,0.0,0.0,0.0,,,0.0,5,1.0,0.0,0.0036764705882352,,1.0,,0.0,0.0,0.125,0.0,0.125,1.0,1.0,CURRENT_BLEND,0.45,2.8677571811434803,ROUTE_PROXY_UNVALIDATED,0.6888288022258241,0.7977387214467856,0.8937387214467856,0.005,63.5,28.5,35.0,0.4488188976377952,0.5511811023622047,4.0,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED|LOW_PLAYER_SAMPLE,75,Medium,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,220.0,1338.0,23.0,6.081818181818182,9.565217391304348,37.0,241.0,4.0,9.25,6.513513513513513,167.0,5.838323353293413,9.27777777777778,4.414436958614052,3.5030343897505056,8.732308269892926,5.875996407862493,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",51.31101202623877,40-60,1.024818045751556,52.58445107026461,51.31101202623877,True,HISTORICAL TEST ONLY,17,2,1,40,True
00-0036158,J.Dobbins,J.K. Dobbins,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cevotvl3ho5h1mioruyg",2024,6,REG,,LAC,DEN,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,25,96,1,0,0,6,-2.1634344480989967,0,2.0,2.0,6.0,0,0,0,-4,10,0,-0.7679173819487914,0,-1.5,0.064516129032258,-0.0141342756183745,0.0868802006155249,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,16.200000000000003,18.200000000000003,0.0,2.0,2.0,1.0,0.0,0.064516129032258,4,14.0,0.1196686159844054,0.1243063213589529,0.9375,0.8833333333333332,0.0,0.0,2.75,2.8,2.5,2.4,3.0,0.6666666666666666,CURRENT_BLEND,0.38,10.600196381828654,ROUTE_PROXY_UNVALIDATED,0.8344370860927153,0.816942604856512,0.912942604856512,0.0828258513325832,54.5,25.5,29.0,0.4678899082568807,0.5321100917431193,1.75,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED,90,High,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,64.0,364.0,5.0,5.6875,12.8,56.0,342.0,4.0,14.0,6.107142857142857,8.0,2.75,8.0,4.262463400351357,7.673756740563212,11.087375674056322,4.57151236719556,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",50.686075013691685,40-60,1.024818045751556,51.94400434234829,50.686075013691685,True,HISTORICAL TEST ONLY,18,1,17,96,True
00-0036251,Z.Moss,Zack Moss,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oxrltdgoquiabhihhgnk",2024,6,REG,,CIN,NYG,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,6,13,0,1,1,0,-8.132280868245289,0,1.0,1.0,2.0,0,0,0,-3,5,0,-0.4177790894173085,0,-0.6666666666666666,0.0434782608695652,-0.0192307692307692,0.0517558528428093,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,-0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.0434782608695652,5,56.0,0.1058009843613558,0.1103465498535958,0.8958333333333334,0.7976190476190477,0.0,0.0,3.75,3.75,3.25,2.75,37.0,0.7297297297297297,CURRENT_BLEND,0.38,14.95064365414001,ROUTE_PROXY_UNVALIDATED,0.8344370860927153,0.8223480102619176,0.9183480102619176,0.0758920355210584,62.5,38.25,24.25,0.612,0.388,4.0,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED,90,High,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,240.0,1005.0,19.0,4.1875,12.63157894736842,48.0,167.0,4.0,12.0,3.4791666666666665,183.0,4.33879781420765,13.071428571428571,4.262463400351357,7.673756740563212,12.037112516161583,4.039198745025381,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",48.62028976900917,40-60,1.024818045751556,49.826950344950355,48.62028976900917,True,HISTORICAL TEST ONLY,19,1,18,13,True
00-0038120,B.Hall,Breece Hall,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m3dviruymtm2wl2zcpmr",2024,6,REG,,NYJ,BUF,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,18,113,0,0,0,5,0.2031647937255911,0,5.0,6.0,56.0,0,0,0,20,39,2,0.9185190575460388,0,2.8,0.1764705882352941,0.0778210116731517,0.3191805905241474,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,16.900000000000002,21.9,0.0,6.0,5.0,0.8333333333333334,0.0,0.1764705882352941,5,123.0,0.1558258711390359,0.1876765196865503,0.70625,0.8010416666666667,0.0,0.0,5.5,6.875,4.0,5.5,95.0,0.8,CURRENT_BLEND,0.38,20.515848821902264,ROUTE_PROXY_UNVALIDATED,0.8344370860927153,0.7711092715231789,0.8671092715231788,0.1009044789098985,66.75,43.25,23.5,0.6479400749063671,0.352059925093633,2.25,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED,90,High,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,288.0,1191.0,22.0,4.135416666666667,13.090909090909092,49.0,143.0,4.0,12.25,2.9183673469387754,223.0,4.457399103139013,13.117647058823527,4.262463400351357,7.673756740563212,12.22218850828092,3.902052733566324,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",47.691624078900475,40-60,1.024818045751556,48.87523698725664,47.691624078900475,True,HISTORICAL TEST ONLY,20,1,19,113,True
00-0037267,J.Ford,Jerome Ford,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/djggmwo5v8osoboiseo2",2024,6,REG,,CLE,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,2,14,0,0,0,1,1.1592729976400733,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,1.4,1.4,0.0,0.0,0.0,,,0.0,5,90.0,0.125196158008658,0.1225058576731341,0.8125,0.8050595238095238,0.0,0.0,4.0,4.125,3.5,3.5,67.0,0.7164179104477612,CURRENT_BLEND,0.38,16.26336978826734,ROUTE_PROXY_UNVALIDATED,0.8344370860927153,0.7843555401798952,0.8803555401798951,0.0855896223447095,61.25,38.25,23.0,0.6244897959183674,0.3755102040816326,1.25,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED,90,High,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,261.0,1080.0,23.0,4.137931034482759,11.347826086956522,36.0,206.0,4.0,9.0,5.722222222222222,213.0,3.896713615023474,11.833333333333334,4.262463400351357,7.673756740563212,10.211216253766466,4.547472148874138,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",46.435221520133915,40-60,1.024818045751556,47.58765297230424,46.435221520133915,True,HISTORICAL TEST ONLY,21,1,20,14,True
00-0036997,J.Williams,Javonte Williams,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hwzske22c4wrlf27qrih",2024,6,REG,,DEN,LAC,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,6,23,0,1,1,1,-5.67929482285399,0,3.0,6.0,13.0,0,0,0,15,7,1,-3.184618175320793,0,0.8666666666666667,0.1875,0.0454545454545454,0.3130681818181818,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,1.6,4.6,0.0,6.0,3.0,0.5,0.0,0.1875,5,78.0,0.1549828602769779,0.1418143468051556,0.875,0.8472222222222222,0.0,0.0,4.5,4.375,4.0,3.75,58.0,0.8103448275862069,CURRENT_BLEND,0.38,15.138240857038676,ROUTE_PROXY_UNVALIDATED,0.8344370860927153,0.8422299611783512,0.9382299611783512,0.1004829734788695,58.5,32.0,26.5,0.5470085470085471,0.452991452991453,1.5,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED,90,High,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,270.0,964.0,21.0,3.5703703703703704,12.857142857142858,45.0,167.0,4.0,11.25,3.7111111111111112,217.0,3.566820276497696,13.5625,4.262463400351357,7.673756740563212,11.94282210262775,3.715164014234304,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",44.36954290408468,40-60,1.024818045751556,45.470708249853885,44.36954290408468,True,HISTORICAL TEST ONLY,22,1,21,23,True
00-0033699,A.Ekeler,Austin Ekeler,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sldndpn2zwt4uhkj2zks",2024,6,REG,,WAS,BAL,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,9,21,0,0,0,0,-3.029979194252519,0,4.0,5.0,47.0,0,0,0,-8,50,2,1.5885626202798449,0,-5.875,0.1515151515151515,-0.0289855072463768,0.2069828722002635,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,6.800000000000001,10.8,0.0,5.0,4.0,0.8,0.0,0.1515151515151515,4,85.0,0.107786384585485,0.1226907196588182,1.0,0.8489583333333333,0.0,0.0,2.75,3.875,2.75,3.25,74.0,0.6891891891891891,CURRENT_BLEND,0.38,11.934134498095236,ROUTE_PROXY_UNVALIDATED,0.8344370860927153,0.8498254877393951,0.9458254877393952,0.076884735633123,64.75,30.25,34.5,0.4671814671814672,0.5328185328185329,3.5,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED,90,High,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,198.0,778.0,18.0,3.9292929292929295,11.0,19.0,150.0,4.0,4.75,7.894736842105263,179.0,3.5083798882681565,12.785714285714286,4.262463400351357,7.673756740563212,8.792375674056322,5.021582109436723,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",44.151636384287876,40-60,1.024818045751556,45.2473937160792,44.151636384287876,True,HISTORICAL TEST ONLY,23,1,22,21,True
00-0039361,B.Irving,Bucky Irving,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmgpumoxwhvrrkcjuuuw",2024,6,REG,,TB,NO,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,14,81,1,0,0,6,-0.372006959747523,0,2.0,2.0,24.0,0,0,0,-8,32,1,1.8858009807155467,0,-3.0,0.0555555555555555,-0.036697247706422,0.0576452599388379,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,44,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,16.5,18.5,0.0,2.0,2.0,1.0,0.0,0.0555555555555555,5,10.0,0.0549091312056737,0.063927304964539,0.8333333333333334,0.7916666666666666,0.0,0.0,1.75,2.0,1.5,1.6,,,CURRENT_BLEND,0.38,9.714601221612076,ROUTE_PROXY_UNVALIDATED,0.8344370860927153,0.8339955849889626,0.9299955849889626,0.0504461089432174,57.0,34.5,22.5,0.6052631578947368,0.3947368421052631,2.5,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED,90,High,1,1 season,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,44.0,247.0,5.0,5.613636363636363,8.8,35.0,185.0,4.0,8.75,5.285714285714286,,,,4.262463400351357,7.673756740563212,8.273190533253445,4.839673258617236,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",40.03953898723197,40-60,1.024818045751556,41.03324209768831,40.03953898723197,True,HISTORICAL TEST ONLY,24,1,23,81,True
00-0037263,T.Allgeier,Tyler Allgeier,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/buwaomfsz4y6orgb0cyg",2024,6,REG,,ATL,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,18,105,1,0,0,8,4.71889658956381,1,1.0,1.0,3.0,0,0,0,3,0,0,-0.0834484138758853,0,1.0,0.0344827586206896,0.0164835164835164,0.063262599469496,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,18.8,19.8,0.0,1.0,1.0,1.0,0.0,0.0344827586206896,5,29.0,0.0372154608970024,0.0374496422132071,1.0,1.0,0.0,0.0,1.5,1.375,1.5,1.375,23.0,0.782608695652174,CURRENT_BLEND,0.38,9.330634601273694,ROUTE_PROXY_UNVALIDATED,0.8344370860927153,0.8825223150014396,0.95,0.0415992737888817,61.75,40.25,21.5,0.6518218623481782,0.3481781376518219,2.25,0.0,PLACEHOLDER_NEUTRAL_V1,ROUTE_PROXY_UNVALIDATED,90,High,2,2 seasons,2023,2024,2024,22,2025,1,historical_test,All feature history is before target season/week.,PASS,219.0,861.0,22.0,3.9315068493150687,9.954545454545457,30.0,157.0,4.0,7.5,5.233333333333333,186.0,3.672043010752688,10.941176470588236,4.262463400351357,7.673756740563212,9.089969256944022,4.280885933679159,,True,,weekly_stats_historical,"Historical test mode: team is from loaded weekly/player stats context, not live roster confirmation.",38.91312152962766,25-40,0.9165747317233123,35.66678392653512,38.91312152962766,True,HISTORICAL TEST ONLY,25,2,24,105,True
